"id";"SIRET";"secteur";"public";"public_employer_type";"Rue";"Ville";"Code postal";"Filière"
61861;"13001476400018";"Fonction publique";VRAI;"Ministère de l'Économie, des Finances et de la Souveraineté industrielle et numérique";"9 Boulevard Joseph Vallier";"Grenoble";"38000";"seconde_only"
61862;;"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"27 Route de Chalon";"Navilly";"71270";"seconde_only"
61863;;"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"27 Route de Chalon";"Navilly";"71270";"seconde_only"
61864;"21380084000018";"Fonction publique";VRAI;"Collectivité territoriale (communes, départements, régions, leurs regroupements et leurs établissements)";"264 Chemin de l'église";"Charnècles";"38140";"seconde_only"
61866;;"Comptabilité, gestion, ressources humaines";FAUX;;"Avenue de la Marne";"Marcq-en-Barœul";"59700";"seconde_only"
61867;;"Fonction publique";VRAI;"Ministère de l'Économie, des Finances et de la Souveraineté industrielle et numérique";"23 Rue Armand Dulamon";"Mont-de-Marsan";"40000";"seconde_only"
61868;;"Fonction publique";VRAI;"Premier ministre";"1 Rue Recteur Daure";"Caen";"14000";"seconde_only"
61869;"17750430500158";"Fonction publique";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"12 Boulevard d'Indochine";"Paris";"75019";"seconde_only"
61870;;"Fonction publique";VRAI;"Ministère de la Transition écologique, de la Biodiversité, de la Forêt, de la Mer et de la Pêche";"1 Rue Recteur Daure";"Caen";"14000";"seconde_only"
61871;;"Fonction publique";VRAI;"Ministère de la Transition écologique, de la Biodiversité, de la Forêt, de la Mer et de la Pêche";"38 Cours Clemenceau";"Rouen";"76100";"seconde_only"
61872;;"Fonction publique";VRAI;"Premier ministre";"38 Cours Clemenceau";"Rouen";"76100";"seconde_only"
61873;"17940001500014";"Fonction publique";VRAI;"Ministère de l'Intérieur";"  7 AVENUE DU GENERAL DE GAULLE ";"CRETEIL";"94028";"seconde_only"
61874;;"Bâtiment et travaux publics (BTP)";FAUX;;"Gricourt";"Gricourt";"02100";"seconde_troisieme_or_quatrieme"
61875;;"Fonction publique";VRAI;"Ministère de l'Intérieur";"  7 AVENUE DU GENERAL DE GAULLE ";"CRETEIL";"94028";"seconde_only"
61876;;"Commerce et distribution";FAUX;;"Avenue Noel Navoizat";"Châtillon-sur-Seine";"21400";"seconde_only"
61877;"17380431100012";"Fonction publique";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"La Motte-d'Aveillans";"La Motte-d'Aveillans";"38770";"seconde_only"
61878;;"Commerce et distribution";FAUX;;"Rue de la Plaine des Vaux";"Chinon";"37500";"seconde_only"
61879;;"Commerce et distribution";FAUX;;"4 Avenue Anatole France";"Choisy-le-Roi";"94600";"seconde_only"
61880;;"Fonction publique";VRAI;"Ministère de l’Agriculture et de la Souveraineté alimentaire";"Le Subdray";"Le Subdray";"18570";"seconde_troisieme_or_quatrieme"
61881;;"Commerce et distribution";FAUX;;"3 Rue des Pagannes";"Cholet";"49300";"seconde_only"
61882;;"Commerce et distribution";FAUX;;"Rue Grichet";"Condom";"32100";"seconde_only"
61883;;"Comptabilité, gestion, ressources humaines";FAUX;;"45 Rue Lethiere";"Basse-Terre";"97100";"seconde_only"
61884;;"Énergie";FAUX;;"67 Rue du Rempart";"Valenciennes";"59300";"seconde_only"
61885;;"Commerce et distribution";FAUX;;"1 Rue des Cordeliers";"Cosne-Cours-sur-Loire";"58200";"seconde_only"
61886;;"Commerce et distribution";FAUX;;"Avenue de la Côte de Nacre";"Caen";"14000";"seconde_only"
61887;;"Fonction publique";VRAI;"Ministère de l’Agriculture et de la Souveraineté alimentaire";"Le Chaussadis";"Ahun";"23150";"seconde_only"
61888;;"Commerce et distribution";FAUX;;"Rue Henri Laroche";"Crépy-en-Valois";"60800";"seconde_only"
61889;;"Commerce et distribution";FAUX;;"106 Boulevard Diderot";"Paris";"75012";"seconde_only"
61890;;"Commerce et distribution";FAUX;;"Le Tertre Esnault";"Pleurtuit";"35730";"seconde_only"
61891;;"Commerce et distribution";FAUX;;"85 Route de Saint Pierre";"Dolus-d'Oléron";"17550";"seconde_only"
61892;;"Fonction publique";VRAI;"Ministère de l'Intérieur";"  7 AVENUE DU GENERAL DE GAULLE ";"CRETEIL";"94028";"seconde_only"
61893;;"Fonction publique";VRAI;"Ministère de l'Intérieur";"  7 AVENUE DU GENERAL DE GAULLE ";"CRETEIL";"94028";"seconde_only"
61894;;"Fonction publique";VRAI;"Ministère de l'Intérieur";"  7 AVENUE DU GENERAL DE GAULLE ";"CRETEIL";"94028";"seconde_only"
61895;;"Fonction publique";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"Rue Leonce Bourliaguet";"Brive-la-Gaillarde";"19100";"seconde_only"
61896;;"Fonction publique";VRAI;"Ministère de l'Intérieur";"  7 AVENUE DU GENERAL DE GAULLE ";"CRETEIL";"94028";"seconde_only"
61898;;"Commerce et distribution";FAUX;;"21bis Rue des Livraindières";"Dreux";"28100";"seconde_only"
61899;;"Commerce et distribution";FAUX;;"Route des vernes";"Drumettaz-Clarafond";"73420";"seconde_only"
61900;;"Commerce et distribution";FAUX;;"Avenue de la Boutillerie";"Sequedin";"59320";"seconde_only"
61901;;"Commerce et distribution";FAUX;;"Rue du Four à Chaux";"Morigny-Champigny";"91150";"seconde_only"
61902;;"Fonction publique";VRAI;"Ministère du Travail, de la Santé, des Solidarités et des Familles";"2a Rue des Corsaires";"Honfleur";"14600";"seconde_only"
61903;"18000603300039";"Fonction publique";VRAI;"Ministère de l'Intérieur";"201 Rue Carnot";"Fontenay-sous-Bois";"94120";"seconde_troisieme_or_quatrieme"
61904;;"Fonction publique";VRAI;"Ministère du Travail, de la Santé, des Solidarités et des Familles";"2 Rue Marcel Paul";"Épernay";"51200";"seconde_only"
61905;"17380431100012";"Fonction publique";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"Rue du Colombier";"Cessieu";"38110";"seconde_only"
61906;;"Commerce et distribution";FAUX;;"Le Long Buisson";"Guichainville";"27930";"seconde_only"
61907;;"Commerce et distribution";FAUX;;"51 Avenue de Saint-Medard";"Eysines";"33320";"seconde_only"
61909;;"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"Avenue des Frères Lumière";"Lyon";"69008";"seconde_only"
61910;"13002608100013";"Fonction publique";FAUX;;"621 Avenue Centrale";"Saint-Martin-d'Hères";"38400";"seconde_only"
61912;;"Social";VRAI;"Ministère du Travail, de la Santé, des Solidarités et des Familles";"Reims";"Reims";"51100";"seconde_only"
61913;;"Fonction publique";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"Rue de Guenette";"Le Moule";"97160";"seconde_troisieme_or_quatrieme"
61914;;"Commerce et distribution";FAUX;;"Avenue des Sports";"Fenouillet";"31150";"seconde_only"
61915;"17380431100012";"Fonction publique";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"Rue Jean Moulin";"Villefontaine";"38090";"seconde_only"
61916;;"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"Avenue des Frères Lumière";"Lyon";"69008";"seconde_only"
61917;;"Commerce et distribution";FAUX;;"10 Promenade En Pays de Bray";"Ferrières-en-Bray";"76220";"seconde_only"
61919;;"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"Avenue des Frères Lumière";"Lyon";"69008";"seconde_only"
61920;;"Social";VRAI;"Ministère du Travail, de la Santé, des Solidarités et des Familles";"Strasbourg";"Strasbourg";"67000";"seconde_only"
61921;;"Commerce et distribution";FAUX;;"Route de Saint-etienne";"Feurs";"42110";"seconde_only"
61922;;"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"Avenue des Frères Lumière";"Lyon";"69008";"seconde_only"
61923;;"Commerce et distribution";FAUX;;"73 Rue de la Chaussee";"Flers";"61100";"seconde_only"
61924;;"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"Avenue des Frères Lumière";"Lyon";"69008";"seconde_only"
61925;;"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"Avenue des Frères Lumière";"Lyon";"69008";"seconde_only"
61926;;"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"Avenue des Frères Lumière";"Lyon";"69008";"seconde_only"
61927;;"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"Avenue des Frères Lumière";"Lyon";"69008";"seconde_only"
61928;"32025248901075";"Banque et assurance";FAUX;;"8 Boulevard Haussmann";"Paris";"75009";"seconde_only"
61929;"44397231000033";"Énergie";FAUX;;"14 Rue Paule Raymondis";"Toulouse";"31200";"seconde_only"
61930;;"Fonction publique";VRAI;"Ministère des Armées";"Place Joffre";"Paris";"75007";"seconde_only"
61931;;"Commerce et distribution";FAUX;;"Rue de Montaran";"Fleury-les-Aubrais";"45400";"seconde_only"
61932;;"Commerce et distribution";FAUX;;"Avenue du Hurepoix";"Fleury-Mérogis";"91700";"seconde_only"
61933;;"Commerce et distribution";FAUX;;"Lotissement Commercial de Vimeney";"Floirac";"33270";"seconde_only"
61934;;"Commerce et distribution";FAUX;;"113 Avenue du président françois mitterrand";"Fontenay-le-Comte";"85200";"seconde_only"
61935;"17220001600019";"Fonction publique";VRAI;"Ministère de l'Intérieur";"Place du Général de Gaulle";"Saint-Brieuc";"22000";"seconde_only"
61936;;"Fonction publique";VRAI;"Ministère de l’Agriculture et de la Souveraineté alimentaire";"Le Chaussadis";"Ahun";"23150";"seconde_only"
61937;"78460841600144";"Banque et assurance";FAUX;;"12 Place des Etats Unis";"Montrouge";"92120";"seconde_only"
61938;;"Commerce et distribution";FAUX;;"Route de Quimper";"Fouesnant";"29170";"seconde_only"
61939;"18004626000014";"Fonction publique";VRAI;"Ministère de la Culture";"1 Rue de l’Independance Americaine";"Versailles";"78000";"seconde_only"
61940;;"Commerce et distribution";FAUX;;"Rue Théophile Legrand";"Fourmies";"59610";"seconde_only"
61941;;"Commerce et distribution";FAUX;;"10 Allée de l'Abreuvoir";"Fresnes";"94260";"seconde_only"
61942;;"Commerce et distribution";FAUX;;"55 Rue du Général Leclerc";"Friville-Escarbotin";"80130";"seconde_only"
61943;;"Commerce et distribution";FAUX;;"Avenue de Ladhuie";"Montayral";"47500";"seconde_only"
61944;;"Commerce et distribution";FAUX;;"Impasse du Pastel";"Gannat";"03800";"seconde_only"
61945;;"Commerce et distribution";FAUX;;"Rue du 23 Novembre";"Geispolsheim";"67118";"seconde_only"
61946;;"Fonction publique";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"4 Avenue des Dumones";"Bourges";"18000";"seconde_only"
61947;;"Commerce et distribution";FAUX;;"Rue de la Bosserie";"Gien";"45500";"seconde_only"
61948;"17380431100012";"Fonction publique";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"69 Avenue du Collège";"Charvieu-Chavagneux";"38230";"seconde_only"
61949;;"Commerce et distribution";FAUX;;"9 Route de la Noue";"Gif-sur-Yvette";"91190";"seconde_only"
61950;"17330460100052";"Fonction publique";VRAI;"Ministère de la Culture";"Rue René Bonnat";"Agen";"47000";"seconde_only"
61951;;"Fonction publique";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"Gourbeyre";"Gourbeyre";"97113";"seconde_troisieme_or_quatrieme"
61952;;"Commerce et distribution";FAUX;;"Rue du Faubourg de Neaufles";"Gisors";"27140";"seconde_only"
61953;;"Commerce et distribution";FAUX;;"Route de Beauraing";"Givet";"08600";"seconde_only"
61954;;"Commerce et distribution";FAUX;;"Lieudit Montrond";"Givors";"69700";"seconde_only"
61955;;"Commerce et distribution";FAUX;;"5 Avenue Jacques Anquetil";"Goussainville";"95190";"seconde_only"
61957;;"Commerce et distribution";FAUX;;"5 Rue Eric Tabarly";"Guéret";"23000";"seconde_only"
61958;;"Commerce et distribution";FAUX;;"Rue du Milieu";"Hazebrouck";"59190";"seconde_only"
61959;"13001516700013";"Fonction publique";FAUX;;"60 Rue du maréchal Juin";"Angers";"49000";"seconde_only"
61960;;"Commerce et distribution";FAUX;;"Route Nationale";"Marconnelle";"62140";"seconde_only"
61961;;"Fonction publique";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"Parc d'Activite Dothemare";"Les Abymes";"97139";"seconde_troisieme_or_quatrieme"
61962;;"Fonction publique";VRAI;"Collectivité territoriale (communes, départements, régions, leurs regroupements et leurs établissements)";"14 Rue François de Sourdis";"Bordeaux";"33000";"seconde_only"
61963;;"Fonction publique";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"15bis Rue Gabriel Péri";"Fraisses";"42490";"seconde_only"
61964;;"Fonction publique";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"Rue Lamartine";"Toulon";"83000";"seconde_troisieme_or_quatrieme"
61965;;"Droit et justice";FAUX;;"2 Rue Beethoven";"Nice";"06000";"seconde_only"
61966;;"Santé";FAUX;;"25 Allée du Val Fleuri";"Anglet";"64600";"seconde_only"
61967;"19271123200012";"Fonction publique";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"30 Rue de Barrière";"Saint-Marcel";"27950";"seconde_only"
61968;;"Fonction publique";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"2 Rue du Rambion";"Meyzieu";"69330";"seconde_only"
61969;;"Fonction publique";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"Place Honoré Daumier";"Valmondois";"95760";"seconde_only"
61970;"92451297300018";"Fonction publique";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"Rue Euloge Noglotte";"Gourbeyre";"97113";"seconde_only"
61971;;"Fonction publique";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"Bouillante";"Bouillante";"97125";"seconde_troisieme_or_quatrieme"
61972;;"Fonction publique";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"Route de la Plaine";"Trois-Rivières";"97114";"seconde_troisieme_or_quatrieme"
61973;"21971113200015";"Fonction publique";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"28 Rue Camelia";"Le Gosier";"97190";"seconde_troisieme_or_quatrieme"
61974;"21110360100012";"Fonction publique";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"Rue des Ecoles";"Saint-Nazaire-d'Aude";"11120";"seconde_troisieme_or_quatrieme"
61975;;"Fonction publique";VRAI;"Ministère de l’Agriculture et de la Souveraineté alimentaire";"1 Chemin de l’Irat";"Saint-Pierre";"97410";"troisieme_or_quatrieme"
61976;;"Commerce et distribution";FAUX;;"90a Boulevard Jean XXIII";"Challans";"85300";"seconde_troisieme_or_quatrieme"
61977;"21740081100014";"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"  1 PLACE CHARLES DE GAULLE ";"CLUSES";"74081";"seconde_only"
61978;"92929385000012";"Santé";FAUX;;"60 Traverse des Muriers";"Hyères";"83400";"seconde_troisieme_or_quatrieme"
61979;"91376644000014";"Comptabilité, gestion, ressources humaines";FAUX;;"5 Rue de Cantimpre";"Cambrai";"59400";"seconde_troisieme_or_quatrieme"
61980;;"Fonction publique";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"24 Chemin des Collégiens";"Megève";"74120";"seconde_troisieme_or_quatrieme"
61981;;"Fonction publique";VRAI;"Collectivité territoriale (communes, départements, régions, leurs regroupements et leurs établissements)";"14 Rue François de Sourdis";"Bordeaux";"33000";"seconde_only"
61982;;"Commerce et distribution";FAUX;;"Rue des Coinchettes";"Issoudun";"36100";"seconde_only"
61983;;"Commerce et distribution";FAUX;;"30 Avenue d'Italie";"Paris";"75013";"seconde_only"
61984;"79350819300018";"Bâtiment et travaux publics (BTP)";FAUX;;"Monterblanc";"Monterblanc";"56250";"seconde_troisieme_or_quatrieme"
61985;;"Fonction publique";VRAI;"Collectivité territoriale (communes, départements, régions, leurs regroupements et leurs établissements)";"Rue de l'Ancienne Comedie";"Poitiers";"86000";"seconde_only"
61986;;"Fonction publique";VRAI;"Collectivité territoriale (communes, départements, régions, leurs regroupements et leurs établissements)";"15 Rue de l'Ancienne Comedie";"Poitiers";"86000";"seconde_only"
61987;;"Fonction publique";VRAI;"Ministère de l’Agriculture et de la Souveraineté alimentaire";"Rue Ferdinand Buisson";"Arras";"62000";"seconde_only"
61988;"13001472300014";"Fonction publique";VRAI;"Ministère de l'Économie, des Finances et de la Souveraineté industrielle et numérique";"9bis Rue René et Emile Fage";"Tulle";"19000";"seconde_only"
61989;;"Fonction publique";VRAI;"Collectivité territoriale (communes, départements, régions, leurs regroupements et leurs établissements)";"27 boulevard de la Corderie";"Limoges";"87000";"seconde_only"
61990;;"Fonction publique";VRAI;"Ministère de l'Intérieur";"Rue Ferdinand Buisson";"Arras";"62000";"seconde_only"
61991;;"Fonction publique";VRAI;"Collectivité territoriale (communes, départements, régions, leurs regroupements et leurs établissements)";"27 boulevard de la Corderie";"Limoges";"87000";"seconde_only"
61992;;"Fonction publique";VRAI;"Ministère de l'Intérieur";"39 Rue Saint Blaise";"Alençon";"61000";"seconde_only"
61993;;"Fonction publique";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"216 Avenue du Castellaras";"Pégomas";"06580";"seconde_only"
61994;;"Fonction publique";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"42 Impasse de la Mairie";"Villy-le-Pelloux";"74350";"seconde_only"
61995;;"Fonction publique";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"Sainte-Foy-l'Argentière";"Sainte-Foy-l'Argentière";"69610";"seconde_troisieme_or_quatrieme"
61996;;"Comptabilité, gestion, ressources humaines";FAUX;;"88 Rue des Eucalyptus";"Les Abymes";"97139";"seconde_only"
61997;;"Enseignement";FAUX;;"205 Rue Félix Trombe";"Perpignan";"66100";"seconde_troisieme_or_quatrieme"
61998;;"Fonction publique";VRAI;"Ministère du Travail, de la Santé, des Solidarités et des Familles";"4 Allée De Lohon";"Combourg";"35270";"seconde_only"
61999;"17380431100012";"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"chemin des Orfèvres";"L'Isle-d'Abeau";"38080";"seconde_only"
62000;"13000548119580";"Fonction publique";VRAI;"Ministère du Travail, de la Santé, des Solidarités et des Familles";"Rue Lavoisier";"Péronnas";"01960";"seconde_only"
62001;;"Fonction publique";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"350 Route du chef-lieu";"Vovray-en-Bornes";"74350";"seconde_only"
62002;;"Commerce et distribution";FAUX;;"Route de la Ferté-alais";"Itteville";"91760";"seconde_only"
62003;"21740064700012";"Fonction publique";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"Châtillon-sur-Cluses";"Châtillon-sur-Cluses";"74300";"seconde_only"
62004;"21740064700012";"Fonction publique";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"Châtillon-sur-Cluses";"Châtillon-sur-Cluses";"74300";"seconde_only"
62005;"21740064700012";"Fonction publique";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"Châtillon-sur-Cluses";"Châtillon-sur-Cluses";"74300";"seconde_only"
62007;"19752905000183";"Fonction publique";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"2 Boulevard Léonard de Vinci";"Chasseneuil-du-Poitou";"86360";"seconde_only"
62008;;"Fonction publique";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"Rue elissacillo";"Hendaye";"64700";"seconde_only"
62009;"12000103700023";"Fonction publique";VRAI;"Premier ministre";"20 Avenue de Ségur";"Paris";"75007";"seconde_only"
62010;;"Commerce et distribution";FAUX;;"Avenue 57ème Régiment d'Infanterie";"Jonzac";"17500";"seconde_only"
62011;;"Fonction publique";VRAI;"Ministère de la Transition écologique, de la Biodiversité, de la Forêt, de la Mer et de la Pêche";"Châlons-en-Champagne";"Châlons-en-Champagne";"51000";"seconde_only"
62012;;"Commerce et distribution";FAUX;;"90 Rue de Guebwiller";"Kingersheim";"68260";"seconde_only"
62013;;"Commerce et distribution";FAUX;;"54 Avenue de Fontainebleau";"Le Kremlin-Bicêtre";"94270";"seconde_only"
62014;;"Fonction publique";VRAI;"Ministère de la Transition écologique, de la Biodiversité, de la Forêt, de la Mer et de la Pêche";"Châlons-en-Champagne";"Châlons-en-Champagne";"51000";"seconde_only"
62015;;"Fonction publique";VRAI;"Ministère du Travail, de la Santé, des Solidarités et des Familles";"11bis Rue Eric Tabarly";"Quimperlé";"29300";"seconde_only"
62016;;"Commerce et distribution";FAUX;;"Route de Bagnoles";"La Ferté Macé";"61600";"seconde_only"
62017;;"Commerce et distribution";FAUX;;"Anglures";"Saint-Sulpice-sur-Risle";"61300";"seconde_only"
62018;;"Social";FAUX;;"44 Rue du Mal de Lattre de Tassigny";"Corbeil-Essonnes";"91100";"seconde_troisieme_or_quatrieme"
62019;"44460844215578";"Énergie";FAUX;;"28 Rue du Docteur Emile Bataille";"Déville-lès-Rouen";"76250";"troisieme_or_quatrieme"
62020;;"Commerce et distribution";FAUX;;"Rue Andreï Sakharov";"Lanester";"56600";"seconde_only"
62021;;"Fonction publique";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"Moidieu-Détourbe";"Moidieu-Détourbe";"38440";"seconde_troisieme_or_quatrieme"
62022;;"Commerce et distribution";FAUX;;"8 Rue Ambroise Paré";"Langueux";"22360";"seconde_only"
62023;;"Commerce et distribution";FAUX;;"Route de la Barthe";"Lannemezan";"65300";"seconde_only"
62024;;"Commerce et distribution";FAUX;;"Rue Romanette";"Laon";"02000";"seconde_only"
62025;;"Agriculture";FAUX;;"53 Avenue Massénat Deroche";"Marcoussis";"91460";"seconde_troisieme_or_quatrieme"
62026;"44460844215578";"Énergie";FAUX;;"28 Rue du Docteur Emile Bataille";"Déville-lès-Rouen";"76250";"troisieme_or_quatrieme"
62027;;"Commerce et distribution";FAUX;;"2 Rue de la Mortagne";"Laxou";"54520";"seconde_only"
62029;;"Commerce et distribution";FAUX;;"57 Rue de Chanzy";"Le Creusot";"71200";"seconde_only"
62030;"44460844215578";"Énergie";FAUX;;"28 Rue du Docteur Emile Bataille";"Déville-lès-Rouen";"76250";"troisieme_or_quatrieme"
62031;;"Commerce et distribution";FAUX;;"Rue des Castors";"Montivilliers";"76290";"seconde_only"
62032;;"Fonction publique";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"4 Rue du Huit Mai 1945";"Saint-Jean-Bonnefonds";"42650";"seconde_only"
62033;;"Commerce et distribution";FAUX;;"162 Cours de la République";"Le Havre";"76600";"seconde_only"
62034;"35012746000284";"Commerce et distribution";FAUX;;"136 Rue de Rennes";"Paris";"75006";"seconde_only"
62035;;"Commerce et distribution";FAUX;;"Rue Nicolas Boileau";"Le Luc";"83340";"seconde_only"
62036;;"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"Meulan-en-Yvelines";"Meulan-en-Yvelines";"78250";"seconde_only"
62037;;"Fonction publique";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"3 Place Jean Blanc et des Ecoles";"Salles-Arbuissonnas-en-Beaujolais";"69460";"seconde_only"
62038;;"Fonction publique";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"Rue de l'Ecole";"Irissarry";"64780";"seconde_troisieme_or_quatrieme"
62039;"17380431100012";"Fonction publique";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"Avenue Malherbe";"Grenoble";"38100";"troisieme_or_quatrieme"
62040;;"Fonction publique";VRAI;"Ministère du Travail, de la Santé, des Solidarités et des Familles";"29 Route de Ty Nay";"Quimper";"29000";"seconde_only"
62041;;"Fonction publique";VRAI;"Ministère des Armées";"La Cavalerie";"La Cavalerie";"12230";"seconde_only"
62042;;"Fonction publique";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"15 Rue  Anatole France";"Blain";"44130";"seconde_only"
62043;;"Fonction publique";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"Avenue Jean Rippert";"Mens";"38710";"seconde_only"
62044;;"Fonction publique";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"79 Avenue de Bonatray";"Villaz";"74370";"seconde_only"
62045;"13002894700013";"Fonction publique";VRAI;"Ministère du Travail, de la Santé, des Solidarités et des Familles";"18 AV MARECHAL JOFFRE ";"ALBI";"81000";"seconde_only"
62046;;"Fonction publique";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"Rue des Ecoles";"Plaine-et-Vallées";"79100";"seconde_only"
62047;;"Commerce et distribution";FAUX;;"Rue Lasègue";"Châtillon";"92320";"seconde_troisieme_or_quatrieme"
62048;;"Fonction publique";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"Génelard";"Génelard";"71420";"seconde_only"
62049;;"Commerce et distribution";FAUX;;"Rue Lasègue";"Châtillon";"92320";"seconde_troisieme_or_quatrieme"
62050;"17830431700302";"Fonction publique";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"Rue Montebello";"Toulon";"83000";"seconde_only"
62051;"17380431100012";"Fonction publique";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"246 Chemin de la Mairie";"Sainte-Agnès";"38190";"seconde_only"
62052;"92294589400017";"Enseignement";FAUX;;"2 Avenue Patton";"Saint-Brice";"77160";"seconde_troisieme_or_quatrieme"
62053;"19594865800016";"Fonction publique";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"126 Rue Anatole France";"Ronchin";"59790";"seconde_only"
62054;;"Comptabilité, gestion, ressources humaines";FAUX;;"Centre Commercial Match Montjoly";"Remire-Montjoly";"97354";"seconde_only"
62055;;"Commerce et distribution";FAUX;;"117 Avenue Maréchal Leclerc";"Le Pontet";"84130";"seconde_only"
62056;;"Commerce et distribution";FAUX;;"Rue des Verdiers";"Lys-lez-Lannoy";"59390";"seconde_only"
62057;;"Commerce et distribution";FAUX;;"Boulevard des Frères Lumière";"Lesneven";"29260";"seconde_only"
62058;"79304272200025";"Sport";FAUX;;"  11 RUE DU DOCTEUR MAUNOURY ";"CHARTRES";"28085";"seconde_only"
62060;;"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"Avenue du Maréchal Juin";"Bourges";"18000";"seconde_troisieme_or_quatrieme"
62061;"17380431100012";"Fonction publique";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"16 Rue René Lesage";"Grenoble";"38100";"seconde_only"
62062;;"Bâtiment et travaux publics (BTP)";FAUX;;"Penta-di-Casinca";"Penta-di-Casinca";"20213";"seconde_only"
