ACADEMIE;CODE_RNE (UAI);ID_ETAB_SCONET (ETAB_UAJ_Id);DIVISION (CLASSE);EFFECTIF DECLARE;MINISTERE
Besancon;0250063H;254;2PMELEC;15
Besancon;0250063H;254;2PMSPC;24
Besancon;0251021Z;280;2I;28
Besancon;0251021Z;280;2II;33
Besancon;0251021Z;280;2III;34
Besancon;0251021Z;280;2IV;33
Besancon;0251021Z;280;2V;32
Besancon;0251021Z;280;2VI;28
Besancon;0390013C;45;2ND1;32
Besancon;0390013C;45;2ND2;33
Besancon;0390013C;45;2ND3;32
Besancon;0390013C;45;2ND4;35
Besancon;0390013C;45;2ND5;30
Besancon;0390013C;45;2ND6;31
Besancon;0390013C;45;2ND7;33
Besancon;0390013C;45;2ND8;33
Besancon;0390013C;45;2ND9;35
Besancon;0390013C;45;2PMIA1;22
Besancon;0390013C;45;2PMIA2;25
Besancon;0390013C;45;2TNE;23
Besancon;0390013C;45;UPE2A;9
Besancon;0251024C;284;2A;26
Besancon;0251024C;284;2B;25
Besancon;0251024C;284;2C;25
Besancon;0251024C;284;2D;23
Besancon;0251024C;284;2E;25
Besancon;0251112Y;300;SDE TNE1;23
Besancon;0251112Y;300;SPMS;20
Besancon;0900029T;326;2A;21
Besancon;0900029T;326;2B;21
Besancon;0390015E;68;2MBBE;24
Besancon;0390015E;68;2MBBC;12
Besancon;0251028G;285;2ND1;32
Besancon;0251028G;285;2ND2;30
Besancon;0251028G;285;2ND3;30
Besancon;0251028G;285;2ND4;31
Besancon;0251028G;285;2ND5;30
Besancon;0251028G;285;2ND6;28
Besancon;0251028G;285;2ND7;32
Besancon;0251028G;285;2ND8;27
Besancon;0251028G;285;2ND9;32
Besancon;0390094R;321;2PRO A;20
Besancon;0390094R;321;2PRO B;20
Besancon;0390070P;302;2DE A;22
Besancon;0390070P;302;2DE B;21
Besancon;0390914G;92;1-2 OBM;5
Besancon;0390914G;92;2TCI;24
Besancon;0390091M;283;2DEGT;18
Besancon;0391001B;313;2AGORA;10
Besancon;0391001B;313;2MRC;27
Besancon;0900425Y;330;2P1;25
Besancon;0900425Y;330;2P2;25
Besancon;0900425Y;330;2P3;25
Besancon;0900030U;329;2NDE 1;32
Besancon;0900030U;329;2NDE 2;24
Besancon;0900030U;329;2NDE 3;32
Besancon;0900030U;329;2NDE 4;24
Besancon;0900030U;329;2NDE 5;32
Besancon;0900030U;329;2NDE 6;32
Besancon;0900030U;329;2NDE 7;24
Besancon;0900029T;326;2C;19
Besancon;0700009E;194;21;33
Besancon;0700009E;194;22;33
Besancon;0700009E;194;23;33
Besancon;0700009E;194;24;33
Besancon;0700009E;194;25;35
Besancon;0700009E;194;26;34
Besancon;0700009E;194;2GATL;15
Besancon;0700011G;196;2BCAR;20
Besancon;0251671F;148;2NDE 9;35
Besancon;0251592V;309;2DMAMA;26
Besancon;0251592V;309;2NDMTNE;20
Besancon;0251592V;309;2NDMTNES;16
Besancon;0391146J;314;2CIEL;24
Besancon;0391146J;314;2AEPA;24
Besancon;0391146J;314;2ASSP2;28
Besancon;0900003P;109;212;30
Besancon;0251035P;286;2AEPA;5
Besancon;0700011G;196;MOREA;1
Besancon;0700038L;246;2 CIEL;24
Besancon;0250014E;244;2AEPA;15
Besancon;0250007X;241;UPE2A;10
Besancon;0250007X;241;UPE2A2;12
Besancon;0701035V;230;2PRO A;0
Bordeaux;0640010N;211;2NDE4;35
Bordeaux;0332081H;722;2 1;35
Bordeaux;0332081H;722;2 10;35
Bordeaux;0332081H;722;2 11;35
Bordeaux;0332081H;722;2 2;35
Bordeaux;0332081H;722;2 3;35
Bordeaux;0332081H;722;2 4;35
Bordeaux;0332081H;722;2 5;35
Bordeaux;0332081H;722;2 6;35
Bordeaux;0332081H;722;2 7;35
Bordeaux;0332081H;722;2 8;35
Bordeaux;0332081H;722;2 9;35
Bordeaux;0333273D;979;2MMV;24
Bordeaux;0333273D;979;2NDE1;36
Bordeaux;0333273D;979;2NDE10;35
Bordeaux;0333273D;979;2NDE11;35
Bordeaux;0333273D;979;2NDE12;36
Bordeaux;0333273D;979;2NDE13;35
Bordeaux;0333273D;979;2NDE2;36
Bordeaux;0333273D;979;2NDE3;36
Bordeaux;0333273D;979;2NDE4;36
Bordeaux;0333273D;979;2NDE5;35
Bordeaux;0333273D;979;2NDE6;35
Bordeaux;0333273D;979;2NDE7;36
Bordeaux;0333273D;979;2NDE8;36
Bordeaux;0333273D;979;2NDE9;36
Bordeaux;0641732K;205;201;35
Bordeaux;0641732K;205;202;35
Bordeaux;0641732K;205;203;35
Bordeaux;0641732K;205;204;35
Bordeaux;0641732K;205;205;35
Bordeaux;0641732K;205;206;35
Bordeaux;0641732K;205;207;35
Bordeaux;0641732K;205;208;35
Bordeaux;0641732K;205;209;35
Bordeaux;0641732K;205;210;35
Bordeaux;0470020S;362;2D1;35
Bordeaux;0470020S;362;2D10;35
Bordeaux;0470020S;362;2D11;35
Bordeaux;0470020S;362;2D2;30
Bordeaux;0470020S;362;2D3;35
Bordeaux;0470020S;362;2D4;35
Bordeaux;0470020S;362;2D5;35
Bordeaux;0470020S;362;2D6;30
Bordeaux;0470020S;362;2D7;35
Bordeaux;0470020S;362;2D8;25
Bordeaux;0470020S;362;2D9;35
Bordeaux;0470020S;362;2MPC;24
Bordeaux;0470020S;362;2MRC;28
Bordeaux;0470020S;362;2REMI;24
Bordeaux;0330102G;743;2ASSP;24
Bordeaux;0330102G;743;2GATL;20
Bordeaux;0330102G;743;2MMV;20
Bordeaux;0330102G;743;2MRC;15
Bordeaux;0330102G;743;2PMIA;15
Bordeaux;0332344U;527;2 AFB;15
Bordeaux;0332344U;527;2 GA;30
Bordeaux;0332344U;527;2 MRC1;30
Bordeaux;0332344U;527;2 MRC2;30
Bordeaux;0332344U;527;2 TCB;15
Bordeaux;0332344U;527;2 TMA;15
Bordeaux;0241137F;372;0,0833333333333333;35
Bordeaux;0241137F;372;2 B;35
Bordeaux;0241137F;372;2 C;36
Bordeaux;0241137F;372;2 D;35
Bordeaux;0241137F;372;2 E;35
Bordeaux;0241137F;372;2 F;35
Bordeaux;0241137F;372;2 G;35
Bordeaux;0241137F;372;2 H;36
Bordeaux;0241137F;372;2 I;35
Bordeaux;0241137F;372;2 J;35
Bordeaux;0240024W;376;2NDE1;0
Bordeaux;0240024W;376;2NDE2;5
Bordeaux;0240024W;376;2NDE3;0
Bordeaux;0240024W;376;2NDE4;0
Bordeaux;0240024W;376;2NDE5;0
Bordeaux;0240024W;376;2NDE6;0
Bordeaux;0240024W;376;2NDE7;0
Bordeaux;0240024W;376;2NDE8;0
Bordeaux;0332192D;493;2BPA;24
Bordeaux;0332192D;493;2BPB;24
Bordeaux;0332192D;493;2BPC;24
Bordeaux;0332192D;493;2T1;35
Bordeaux;0332192D;493;2T2;24
Bordeaux;0332192D;493;2T3;35
Bordeaux;0640080P;241;2 MIA;15
Bordeaux;0640080P;241;2 PHOTO;30
Bordeaux;0640080P;241;2 TNE;15
Bordeaux;0332724G;615;201;35
Bordeaux;0332724G;615;202;35
Bordeaux;0332724G;615;203;35
Bordeaux;0332724G;615;204;35
Bordeaux;0332724G;615;205;35
Bordeaux;0332724G;615;206;35
Bordeaux;0332724G;615;207;35
Bordeaux;0332724G;615;208;35
Bordeaux;0332724G;615;209;35
Bordeaux;0332724G;615;210;35
Bordeaux;0640044A;253;2NDE1;31
Bordeaux;0640044A;253;2NDE2;31
Bordeaux;0640044A;253;2NDE3;32
Bordeaux;0640044A;253;2NDE4;34
Bordeaux;0640044A;253;2NDE5;32
Bordeaux;0641779L;265;2ND1;35
Bordeaux;0641779L;265;2ND2;33
Bordeaux;0641779L;265;2ND3;11
Bordeaux;0640046C;200;2 1;35
Bordeaux;0640046C;200;2 2;35
Bordeaux;0640046C;200;2 3;35
Bordeaux;0640046C;200;2 4;35
Bordeaux;0640046C;200;2 5;35
Bordeaux;0470028A;319;2 1;33
Bordeaux;0470028A;319;2 2;27
Bordeaux;0470028A;319;2 3;30
Bordeaux;0470028A;319;2 4;28
Bordeaux;0330109P;584;2NDE1;35
Bordeaux;0330109P;584;2NDE2;70
Bordeaux;0330109P;584;2NDE3;35
Bordeaux;0330109P;584;2NDE4;35
Bordeaux;0330109P;584;2NDE5;45
Bordeaux;0330135T;492;2EGT1;36
Bordeaux;0330135T;492;2EGT2;36
Bordeaux;0330135T;492;2EGT3;36
Bordeaux;0330135T;492;2EGT4;34
Bordeaux;0330135T;492;2EGT5;36
Bordeaux;0330135T;492;2EGT6;28
Bordeaux;0330135T;492;2EGT7;36
Bordeaux;0330135T;492;2PROREM1;23
Bordeaux;0330135T;492;2PROREM2;22
Bordeaux;0330135T;492;2PROSN;24
Bordeaux;0640050G;256;2ASSP;17
Bordeaux;0640050G;256;2MRC;30
Bordeaux;0332744D;616;201;41
Bordeaux;0332744D;616;202;35
Bordeaux;0332744D;616;203;46
Bordeaux;0332744D;616;204;32
Bordeaux;0332744D;616;205;31
Bordeaux;0332744D;616;206;32
Bordeaux;0332744D;616;207;30
Bordeaux;0332744D;616;208;43
Bordeaux;0332744D;616;209;33
Bordeaux;0332744D;616;210;32
Bordeaux;0332744D;616;211;33
Bordeaux;0640001D;247;0,0833333333333333;38
Bordeaux;0640001D;247;2 B;35
Bordeaux;0640001D;247;2 C;35
Bordeaux;0640001D;247;2 COMAFB;20
Bordeaux;0640001D;247;2 COMGO;15
Bordeaux;0640001D;247;2 COMOBM;15
Bordeaux;0640001D;247;2 D;35
Bordeaux;0640001D;247;2 E;35
Bordeaux;0640001D;247;2 F;35
Bordeaux;0640001D;247;2 G;35
Bordeaux;0640001D;247;2 TCB;15
Bordeaux;0640001D;247;2MEMN G1;15
Bordeaux;0640001D;247;2MEMN G2;15
Bordeaux;0400933X;244;201;35
Bordeaux;0400933X;244;202;35
Bordeaux;0400933X;244;203;35
Bordeaux;0400933X;244;204;35
Bordeaux;0400933X;244;205;35
Bordeaux;0400933X;244;206;35
Bordeaux;0400933X;244;207;35
Bordeaux;0400933X;244;208;35
Bordeaux;0400933X;244;209;35
Bordeaux;0400933X;244;210;35
Bordeaux;0400933X;244;211;35
Bordeaux;0400933X;244;212;35
Bordeaux;0400933X;244;213;35
Bordeaux;0400933X;244;214;35
Bordeaux;0330126H;491;2AEPA;30
Bordeaux;0330126H;491;2DE 1;35
Bordeaux;0330126H;491;2DE 10;35
Bordeaux;0330126H;491;2DE 11SP;17
Bordeaux;0330126H;491;2DE 12SP;17
Bordeaux;0330126H;491;2DE 2;35
Bordeaux;0330126H;491;2DE 3;35
Bordeaux;0330126H;491;2DE 4;35
Bordeaux;0330126H;491;2DE 5;35
Bordeaux;0330126H;491;2DE 6;35
Bordeaux;0330126H;491;2DE 7;35
Bordeaux;0330126H;491;2DE 8;35
Bordeaux;0330126H;491;2DE 9;20
Bordeaux;0330126H;491;2GATL;30
Bordeaux;0330126H;491;2MRC1;15
Bordeaux;0330126H;491;2MRC2;15
Bordeaux;0332846P;489;501;35
Bordeaux;0332846P;489;502;35
Bordeaux;0332846P;489;503;35
Bordeaux;0332846P;489;504;0
Bordeaux;0332846P;489;505;35
Bordeaux;0332846P;489;506;35
Bordeaux;0332846P;489;507;35
Bordeaux;0332846P;489;508;35
Bordeaux;0332846P;489;509;35
Bordeaux;0332846P;489;510;34
Bordeaux;0332846P;489;511;35
Bordeaux;0470038L;296;2ASSP;30
Bordeaux;0470038L;296;2BAT;25
Bordeaux;0470038L;296;2BOIS;15
Bordeaux;0470038L;296;2EMNB;15
Bordeaux;0470038L;296;2GATL;30
Bordeaux;0470038L;296;2MRC1;30
Bordeaux;0470038L;296;2MRC2;30
Bordeaux;0470038L;296;2MTNE;24
Bordeaux;0470038L;296;2NDE1;35
Bordeaux;0470038L;296;2NDE10;35
Bordeaux;0470038L;296;2NDE2;35
Bordeaux;0470038L;296;2NDE3;35
Bordeaux;0470038L;296;2NDE4;35
Bordeaux;0470038L;296;2NDE5;35
Bordeaux;0470038L;296;2NDE6;35
Bordeaux;0470038L;296;2NDE7;35
Bordeaux;0470038L;296;2NDE8;35
Bordeaux;0470038L;296;2NDE9;35
Bordeaux;0240012H;403;2PRO ICC;4
Bordeaux;0240012H;403;2PRO IPB;3
Bordeaux;0240012H;403;2PRO MS;11
Bordeaux;0240012H;403;2PRO TCB;4
Bordeaux;0240026Y;371;2A;36
Bordeaux;0240026Y;371;2B;36
Bordeaux;0240026Y;371;2C;38
Bordeaux;0240026Y;371;2D;38
Bordeaux;0240026Y;371;2E;38
Bordeaux;0240026Y;371;2F;37
Bordeaux;0240026Y;371;2G;38
Bordeaux;0240026Y;371;2H;20
Bordeaux;0240026Y;371;2MVA;17
Bordeaux;0240026Y;371;2MVB;17
Bordeaux;0240026Y;371;2MVC;16
Bordeaux;0640049F;266;2B TNEML;15
Bordeaux;0640049F;266;2B TNESN;24
Bordeaux;0640049F;266;2B_PMIA;15
Bordeaux;0640049F;266;2B_REMI;15
Bordeaux;0400047J;159;2 GA;15
Bordeaux;0400047J;159;2MCOIF;14
Bordeaux;0400047J;159;2R;24
Bordeaux;0470004Z;284;2DTMS;23
Bordeaux;0470004Z;284;2GATL;30
Bordeaux;0470004Z;284;2MBBE1;22
Bordeaux;0470004Z;284;2MBBE2;23
Bordeaux;0470004Z;284;2MRC1;18
Bordeaux;0470004Z;284;2MRC2;23
Bordeaux;0330011H;624;2 ASSP;30
Bordeaux;0330011H;624;2AGO-MRC;30
Bordeaux;0330011H;624;2MRC;30
Bordeaux;0330010G;625;2GT1;36
Bordeaux;0330010G;625;2GT2;36
Bordeaux;0330010G;625;2GT3;35
Bordeaux;0330010G;625;2GT4;35
Bordeaux;0330010G;625;2GT5;35
Bordeaux;0640053K;257;2 ASSP;30
Bordeaux;0640053K;257;2 GATL;15
Bordeaux;0640053K;257;2 MRC;30
Bordeaux;0330028B;521;2A;36
Bordeaux;0330028B;521;2B;36
Bordeaux;0330028B;521;2C;36
Bordeaux;0330028B;521;2D;36
Bordeaux;0330028B;521;2E;36
Bordeaux;0330028B;521;2F;36
Bordeaux;0330028B;521;2G;36
Bordeaux;0330028B;521;2H;36
Bordeaux;0330028B;521;2I;36
Bordeaux;0330028B;521;2J;36
Bordeaux;0330028B;521;2K;36
Bordeaux;0330028B;521;2L;36
Bordeaux;0330028B;521;2M;36
Bordeaux;0330028B;521;2N;36
Bordeaux;0330028B;521;2O;36
Bordeaux;0330028B;521;2PMTNE;30
Bordeaux;0330028B;521;A-2AGORA;15
Bordeaux;0330028B;521;A-2MELEC;15
Bordeaux;0330028B;521;A-2MTNE;15
Bordeaux;0640181Z;899;SGTA;26
Bordeaux;0640181Z;899;SGTB;20
Bordeaux;0640181Z;899;SMP3D;9
Bordeaux;0640181Z;899;SMSPC;7
Bordeaux;0640181Z;899;STNE1;30
Bordeaux;0640181Z;899;STNE2;23
Bordeaux;0640181Z;899;STRPM;3
Bordeaux;0470009E;293;21;35
Bordeaux;0470009E;293;22;35
Bordeaux;0470009E;293;23;35
Bordeaux;0470009E;293;24;35
Bordeaux;0470009E;293;25;35
Bordeaux;0240028A;373;2AEPA;30
Bordeaux;0240028A;373;2ASSP;30
Bordeaux;0240028A;373;2GATL;30
Bordeaux;0240028A;373;2MRC1;30
Bordeaux;0240028A;373;2MRC2;30
Bordeaux;0241125T;385;2A;30
Bordeaux;0241125T;385;2B;30
Bordeaux;0241125T;385;2C;30
Bordeaux;0241125T;385;2D;30
Bordeaux;0241125T;385;2E;30
Bordeaux;0241125T;385;2PRO;30
Bordeaux;0332781U;617;2MGATL;15
Bordeaux;0332781U;617;2MHR;24
Bordeaux;0332781U;617;2MRC;15
Bordeaux;0332445D;474;2P CARM;30
Bordeaux;0332445D;474;2PM1;30
Bordeaux;0332445D;474;2PM2;30
Bordeaux;0332445D;474;2PV;15
Bordeaux;0640013S;216;2AEPA;30
Bordeaux;0640013S;216;2ASSP;30
Bordeaux;0640013S;216;2MGATL;15
Bordeaux;0640013S;216;2MRC1;30
Bordeaux;0640013S;216;2MRC2;30
Bordeaux;0640013S;216;2MRC3;15
Bordeaux;0240005A;421;2DE 01;36
Bordeaux;0240005A;421;2DE 02;35
Bordeaux;0240005A;421;2DE 03;35
Bordeaux;0240005A;421;2DE 04;35
Bordeaux;0240005A;421;2DE 05;35
Bordeaux;0240005A;421;2DE 06;35
Bordeaux;0240005A;421;2DE 07;35
Bordeaux;0240005A;421;2DE 08;37
Bordeaux;0240005A;421;2DE 09;35
Bordeaux;0240005A;421;2DE 10;35
Bordeaux;0240005A;421;2DE 11;36
Bordeaux;0240005A;421;2DE 12;35
Bordeaux;0240005A;421;2DE 13;35
Bordeaux;0240005A;421;2DE 14;35
Bordeaux;0240005A;421;2DE 15;24
Bordeaux;0240006B;405;2 MELEC;24
Bordeaux;0240006B;405;2 MMA;20
Bordeaux;0240006B;405;2 PCEPC;14
Bordeaux;0240006B;405;2 TCI;12
Bordeaux;0640057P;204;2 02;57
Bordeaux;0640057P;204;2 03;47
Bordeaux;0640057P;204;2 04;55
Bordeaux;0640057P;204;2 05;37
Bordeaux;0640057P;204;2 06;59
Bordeaux;0640057P;204;2 07;35
Bordeaux;0640057P;204;2 08;57
Bordeaux;0640057P;204;2 09;37
Bordeaux;0640057P;204;2 10;38
Bordeaux;0640057P;204;2 11;57
Bordeaux;0640057P;204;2 12;48
Bordeaux;0640057P;204;ULIS LYC;65
Bordeaux;0240007C;389;2ASSP;29
Bordeaux;0240007C;389;2MHR1;24
Bordeaux;0240007C;389;2MHR2;24
Bordeaux;0240007C;389;2TER1;30
Bordeaux;0240007C;389;2TER2;30
Bordeaux;0330021U;554;2NDE1;36
Bordeaux;0330021U;554;2NDE2;35
Bordeaux;0330021U;554;2NDE3;36
Bordeaux;0330021U;554;2NDE4;35
Bordeaux;0330021U;554;2NDE5;36
Bordeaux;0330021U;554;2NDE6;36
Bordeaux;0330021U;554;2NDE7;35
Bordeaux;0330021U;554;2NDE8;35
Bordeaux;0330021U;554;2NDE9;36
Bordeaux;0332722E;470;201;35
Bordeaux;0332722E;470;202;35
Bordeaux;0332722E;470;203;35
Bordeaux;0332722E;470;204;35
Bordeaux;0332722E;470;205;35
Bordeaux;0332722E;470;206;35
Bordeaux;0332722E;470;207;35
Bordeaux;0332722E;470;208;35
Bordeaux;0332722E;470;209;35
Bordeaux;0332722E;470;210;35
Bordeaux;0332722E;470;211;35
Bordeaux;0332722E;470;212;35
Bordeaux;0332722E;470;213;35
Bordeaux;0332722E;470;214;35
Bordeaux;0332722E;470;215;35
Bordeaux;0640065Y;238;2NDE 1;35
Bordeaux;0640065Y;238;2NDE 2;35
Bordeaux;0640065Y;238;2NDE 3;35
Bordeaux;0640065Y;238;2NDE 4;35
Bordeaux;0640065Y;238;2NDE 5;35
Bordeaux;0640065Y;238;2NDE 6;35
Bordeaux;0640065Y;238;2NDE 7;35
Bordeaux;0640065Y;238;2NDE 8;35
Bordeaux;0640058R;235;2 GATL;30
Bordeaux;0640058R;235;2CVPM;30
Bordeaux;0640058R;235;2MRC1;25
Bordeaux;0640058R;235;2MRC2;26
Bordeaux;0640058R;235;2MRC3;25
Bordeaux;0240025X;102;21;34
Bordeaux;0240025X;102;22;35
Bordeaux;0240025X;102;23;35
Bordeaux;0240025X;102;24;35
Bordeaux;0240025X;102;25;35
Bordeaux;0240025X;102;26;35
Bordeaux;0330060L;21;2 AERO 1;24
Bordeaux;0330060L;21;2 MHR 1;24
Bordeaux;0330060L;21;2 SYSTFA;15
Bordeaux;0330060L;21;2HPS;15
Bordeaux;0330060L;21;2MRC;31
Bordeaux;0400097N;112;2 EMNB;12
Bordeaux;0400097N;112;2 MBTP;39
Bordeaux;0400097N;112;2 MTE;30
Bordeaux;0400007R;124;2 MRC;30
Bordeaux;0400007R;124;2 MTNE;24
Bordeaux;0400007R;124;20;35
Bordeaux;0400007R;124;200;35
Bordeaux;0400007R;124;2000;35
Bordeaux;0400007R;124;20000;35
Bordeaux;0400007R;124;200000;35
Bordeaux;0400007R;124;2000000;35
Bordeaux;0400007R;124;20000000;35
Bordeaux;0400007R;124;200000000;35
Bordeaux;0400007R;124;2000000000;35
Bordeaux;0400007R;124;20000000000;35
Bordeaux;0400007R;124;200000000000;35
Bordeaux;0400007R;124;2000000000000;35
Bordeaux;0400007R;124;20000000000000;35
Bordeaux;0400007R;124;200000000000000;35
Bordeaux;0331882S;558;2 GALT1;24
Bordeaux;0331882S;558;2 GALT2;14
Bordeaux;0331882S;558;2 GALT3;24
Bordeaux;0331882S;558;2 MS;22
Bordeaux;0332870R;622;2 GT1;35
Bordeaux;0332870R;622;2 GT2;35
Bordeaux;0332870R;622;2 GT3;35
Bordeaux;0332870R;622;2 GT4;35
Bordeaux;0332870R;622;2 GT5;35
Bordeaux;0332870R;622;2 GT6;35
Bordeaux;0332870R;622;2 GT7;35
Bordeaux;0332870R;622;2 GT8;36
Bordeaux;0332870R;622;2AMA;24
Bordeaux;0332870R;622;2CM;10
Bordeaux;0332870R;622;2MRC;30
Bordeaux;0332870R;622;2PA;12
Bordeaux;0332870R;622;2PCO;24
Bordeaux;0640047D;321;45293;35
Bordeaux;0640047D;321;45324;33
Bordeaux;0640047D;321;45353;31
Bordeaux;0640047D;321;45384;34
Bordeaux;0640047D;321;45414;33
Bordeaux;0640047D;321;2NDE;30
Bordeaux;0640028H;117;2BBE1;30
Bordeaux;0640028H;117;2BBE2;30
Bordeaux;0400007R;124;2,00000000000000E+15;35
Bordeaux;0332832Z;618;2GT1;35
Bordeaux;0332832Z;618;2GT10;35
Bordeaux;0332832Z;618;2GT2;35
Bordeaux;0332832Z;618;2GT3;35
Bordeaux;0332832Z;618;2GT4;35
Bordeaux;0332832Z;618;2GT5;35
Bordeaux;0332832Z;618;2GT6;35
Bordeaux;0332832Z;618;2GT7;35
Bordeaux;0332832Z;618;2GT8;35
Bordeaux;0332832Z;618;2GT9;36
Bordeaux;0332832Z;618;2RPIP1;27
Bordeaux;0332832Z;618;2RPIP2;27
Bordeaux;0640010N;211;2NDE1;34
Bordeaux;0640010N;211;2NDE10;36
Bordeaux;0640010N;211;2NDE11;34
Bordeaux;0640010N;211;2NDE12;40
Bordeaux;0640010N;211;2NDE13;35
Bordeaux;0640010N;211;2NDE14;34
Bordeaux;0640010N;211;2NDE2;34
Bordeaux;0640010N;211;2NDE3;35
Bordeaux;0641441U;888;2NDE GT1;28
Bordeaux;0640010N;211;2NDE5;35
Bordeaux;0640010N;211;2NDE6;35
Bordeaux;0640010N;211;2NDE7;35
Bordeaux;0640010N;211;2NDE8;34
Bordeaux;0640010N;211;2NDE9;34
Bordeaux;0330082K;106;2AMA;15
Bordeaux;0330082K;106;2PMIA;15
Bordeaux;0330082K;106;2REMI;30
Bordeaux;0330082K;106;2TCB;15
Bordeaux;0330082K;106;2TNE;30
Bordeaux;0400018C;169;2 GT01;35
Bordeaux;0400018C;169;2 GT02;35
Bordeaux;0400018C;169;2 GT03;35
Bordeaux;0400018C;169;2 GT04;35
Bordeaux;0400018C;169;2 GT05;35
Bordeaux;0400018C;169;2 GT06;35
Bordeaux;0400018C;169;2 GT07;35
Bordeaux;0400018C;169;2 GT08;35
Bordeaux;0400018C;169;2 GT09;35
Bordeaux;0400018C;169;2 GT10;35
Bordeaux;0400018C;169;2 GT11;35
Bordeaux;0400020E;150;2AEPA;15
Bordeaux;0400020E;150;2ASSP;30
Bordeaux;0400020E;150;2GATL;15
Bordeaux;0400020E;150;2MRC1;30
Bordeaux;0400020E;150;2MRC2;30
Bordeaux;0401002X;168;2 AMA;24
Bordeaux;0401002X;168;2 ASSP;30
Bordeaux;0401002X;168;2 GATL;24
Bordeaux;0401002X;168;2 TCB;24
Bordeaux;0401002X;168;2-A;35
Bordeaux;0401002X;168;2-B;35
Bordeaux;0401002X;168;2-C;35
Bordeaux;0401002X;168;2-D;35
Bordeaux;0401002X;168;2-E;35
Bordeaux;0401002X;168;2-F;35
Bordeaux;0401002X;168;2-G;35
Bordeaux;0400046H;185;2 ASSP;30
Bordeaux;0400046H;185;2 PMIA;10
Bordeaux;0400046H;185;2 TNE1;24
Bordeaux;0400046H;185;2 TNE2;24
Bordeaux;0400046H;185;2NDE1;35
Bordeaux;0400046H;185;2NDE10;35
Bordeaux;0400046H;185;2NDE2;35
Bordeaux;0400046H;185;2NDE3;35
Bordeaux;0400046H;185;2NDE4;35
Bordeaux;0400046H;185;2NDE5;35
Bordeaux;0400046H;185;2NDE6;35
Bordeaux;0400046H;185;2NDE7;35
Bordeaux;0400046H;185;2NDE8;35
Bordeaux;0400046H;185;2NDE9;35
Bordeaux;0332345V;467;2MPMIA;12
Bordeaux;0332345V;467;2MRC 12;30
Bordeaux;0332345V;467;2MRC 3;15
Bordeaux;0332345V;467;2MTNE 12;24
Bordeaux;0332345V;467;2MTNE 34;24
Bordeaux;0332345V;467;2MTNE 56;24
Bordeaux;0330089T;526;2A;0
Bordeaux;0330089T;526;2B;34
Bordeaux;0330089T;526;2C;33
Bordeaux;0330089T;526;2D;0
Bordeaux;0330089T;526;2HR;0
Bordeaux;0330089T;526;2MMV;19
Bordeaux;0330089T;526;2PMIA;0
Bordeaux;0330089T;526;2REMI1;0
Bordeaux;0330089T;526;2REMI2;0
Bordeaux;0330089T;526;2TNE1;24
Bordeaux;0330089T;526;2TNE2;24
Bordeaux;0640017W;217;2A;35
Bordeaux;0640017W;217;2B;35
Bordeaux;0640017W;217;2C;35
Bordeaux;0640017W;217;2D;35
Bordeaux;0640017W;217;2E;35
Bordeaux;0640017W;217;2F;35
Bordeaux;0640017W;217;2G;35
Bordeaux;0640017W;217;2H;35
Bordeaux;0330114V;531;2MRC1;23
Bordeaux;0330114V;531;2MRC2;23
Bordeaux;0330033G;499;2GATL;15
Bordeaux;0330033G;499;2MBBE;14
Bordeaux;0330033G;499;2MRC1;27
Bordeaux;0330033G;499;2MRC2;27
Bordeaux;0330114V;531;2ASSP;30
Bordeaux;0470001W;283;2 GT 01;77
Bordeaux;0470001W;283;2 GT 02;48
Bordeaux;0470001W;283;2 GT 03;48
Bordeaux;0470001W;283;2 GT 04;87
Bordeaux;0470001W;283;2 GT 05;60
Bordeaux;0470001W;283;2 GT 06;60
Bordeaux;0470001W;283;2 GT 07;66
Bordeaux;0470001W;283;2 GT 08;51
Bordeaux;0470001W;283;2 GT 09;55
Bordeaux;0470001W;283;2 GT 10;84
Bordeaux;0470001W;283;2 GT 11;50
Bordeaux;0470001W;283;2 GT 12;80
Bordeaux;0470001W;283;2 GT 13;55
Bordeaux;0470001W;283;2-GTSP;15
Bordeaux;0640127R;908;2A-GT;22
Bordeaux;0640127R;908;2B-GT;22
Bordeaux;0331760J;463;2GT01;35
Bordeaux;0331760J;463;2GT02;35
Bordeaux;0331760J;463;2GT03;35
Bordeaux;0331760J;463;2GT04;20
Bordeaux;0331760J;463;2GT05;35
Bordeaux;0331760J;463;2GT06;34
Bordeaux;0331760J;463;2GT07;53
Bordeaux;0331760J;463;2GT08;35
Bordeaux;0331760J;463;2GT09;35
Bordeaux;0331760J;463;2GT10;35
Bordeaux;0331760J;463;2GT11;35
Bordeaux;0331760J;463;2GT12;35
Bordeaux;0331760J;463;2GT13;35
Bordeaux;0331760J;463;2GT14;17
Bordeaux;0331760J;463;2GT15;35
Bordeaux;0331760J;463;2GT16;18
Bordeaux;0330115W;532;2A;35
Bordeaux;0330115W;532;2B;35
Bordeaux;0330115W;532;2C;35
Bordeaux;0330115W;532;2D;35
Bordeaux;0330115W;532;2E;35
Bordeaux;0332831Y;483;501;37
Bordeaux;0332831Y;483;502;37
Bordeaux;0332831Y;483;503;37
Bordeaux;0332831Y;483;504;37
Bordeaux;0332831Y;483;505;37
Bordeaux;0332831Y;483;506;37
Bordeaux;0332831Y;483;507;37
