uai;type_etab;nom_etablissement;adresse;code_postal;commune;voie_generale;voie_techno;nbeleves;zone_ep
0580071M;Lycée;Centre Scolaire Notre-Dame, Lycée polyvalent (voie générale et technologique);10 rue du Cloître Saint-Cyr;58000;Nevers;1.0;1.0;;
0640047D;Lycée;Lycée Jules Supervielle;6 boulevard François Mitterrand;64404;Oloron-Sainte-Marie;1.0;1.0;;
0601703A;Lycée;Lycée La Maison française;Domaine de La Chesnoye;60350;Cuise-la-Motte;1.0;0.0;;
0140056K;Lycée;Lycée Albert Sorel;Avenue du Labrador;14600;Honfleur;1.0;1.0;;
0431000D;Lycée;Institut des sciences de la vie et de la Terre;72 avenue de Vals;43750;Vals-près-le-Puy;0.0;1.0;;
0640220S;Lycée;Lycée agricole de Pau-Montardon;Route de Pau;64121;Montardon;1.0;1.0;;
0622131E;Collège;Collège privé Godefroy de Bouillon;82 rue Nationale;62200;Boulogne-sur-Mer;0.0;0.0;;
0622139N;Collège;Collège privé Notre-Dame;6 rue Hennebert;62140;Hesdin;0.0;0.0;;
0622269E;Collège;Collège Anatole France;54 rue Pasteur;62290;Noeux-les-Mines;0.0;0.0;;REP
0212023K;Lycée;Lycée polyvalent privé Saint-Vincent de Paul;9 rue Ernest Humblot;21401;Châtillon-sur-Seine;0.0;1.0;;
0622117P;Collège;Collège privé Sainte Austreberthe;22 rue de la Licorne;62170;Montreuil;0.0;0.0;;
0622435K;Collège;Collège Belrem;329 rue des Ecoles;62990;Beaurainville;0.0;0.0;;
0623022Y;Collège;Collège Paul Eluard;14 rue Léon Jouhaux;62980;Vermelles;0.0;0.0;;
0620136L;Collège;Collège Maurice Piquet;73 rue du Docteur Bailliet;62330;Isbergues;0.0;0.0;;
0620172A;Collège;Collège François Mitterrand;20 rue du Marais;62129;Thérouanne;0.0;0.0;;
0620165T;Collège;Collège Esplanade;18 rue du Général Leclerc;62505;Saint-Omer;0.0;0.0;;
0620195A;Collège;Collège Bernard Chochoy;44 route départementale 943;62120;Norrent-Fontes;0.0;0.0;;
0312938A;Lycée;Lycée d'enseignement général et technologique Nelson Mandela;8 avenue Maurice Fonvieille;31820;Pibrac;1.0;1.0;;
0650065T;Lycée;Lycée technologique privé Pradeau-La Sède Saint-Pierre;14 rue Mesclin;65912;Tarbes;0.0;1.0;;
0810030T;Lycée;Lycée général Las Cases;Place de la Résistance;81500;Lavaur;1.0;1.0;;
0310036W;Lycée;Lycée général Pierre de Fermat;Parvis des Jacobins;31068;Toulouse;1.0;0.0;;
0312290W;Lycée;Lycée général et technologique Henri Matisse;Avenue du Comminges;31270;Cugnaux;1.0;1.0;;
0650038N;Lycée;Lycée général Pierre Mendès France;19 rue du Collège;65501;Vic-en-Bigorre;1.0;0.0;;
0241111C;Lycée;Lycée agricole La Brie;1869 route du Château;24240;Monbazillac;0.0;1.0;;
0120031U;Lycée;Lycée général et technologique Raymond Savignac;1 rue Agnès Savignac;12200;Villefranche-de-Rouergue;1.0;1.0;;
0622576N;Collège;Collège Vauban;372 rue d'Orleansville;62100;Calais;0.0;0.0;;REP+
0311133N;Lycée;Lycée général et technologique privé le Caousou;42 avenue Camille Pujol;31079;Toulouse;1.0;0.0;;
0650025Z;Lycée;Lycée général Théophile Gautier;15 rue Abbé Torné;65016;Tarbes;1.0;0.0;;
0460026D;Lycée;Lycée général Jean Lurçat;Quai Jules Ferry;46400;Saint-Céré;1.0;0.0;;
0290022S;Lycée;Lycée polyvalent Paul Sérusier;Avenue de Waldkappel;29837;Carhaix-Plouguer;1.0;1.0;;
0622432G;Collège;Collège Jean Macé;1 rue des Maréchaux;62100;Calais;0.0;0.0;;
0660077A;Lycée;Lycée privé polyvalent Sainte-Louise de Marillac;68 avenue Victor Dalbiez;66000;Perpignan;0.0;1.0;;
0070004S;Lycée;Lycée polyvalent Astier;4 chemin de la Dalmette;7205;Aubenas;1.0;1.0;;
0623571V;Collège;Collège privé Haffreingue;67 avenue Charles de Gaulle;62200;Boulogne-sur-Mer;0.0;0.0;;
0560182U;Lycée;Lycée polyvalent Jeanne d'Arc - Saint Ivy;29 rue Abbé Martin;56306;Pontivy;1.0;1.0;;
0141687H;Lycée;Lycée Jules Verne;12 rue Lucien Bossoutrot;14126;Mondeville;0.0;1.0;;
0500026G;Lycée;Lycée Charles François Lebrun;2 rue du Lycée;50207;Coutances;1.0;1.0;;
0622123W;Collège;Collège privé Notre-Dame de Grâce;62 esplanade du Maréchal Leclerc;62610;Ardres;0.0;0.0;;
0500112A;Lycée;Lycée Notre-Dame de la Providence;9 rue Chanoine Bérenger;50300;Avranches;1.0;1.0;;
0622109F;Collège;Collège privé Jeanne d'Arc;11 rue Champailler;62100;Calais;0.0;0.0;;
0160004T;Lycée;Lycée Charles Augustin Coulomb;Allée Joachim du Bellay;16000;Angoulême;1.0;1.0;;
0510007F;Lycée;Lycée polyvalent Etienne Oehmichen;8 avenue du Mont Héry;51000;Châlons-en-Champagne;1.0;1.0;;
0340056B;Collège;Collège St Pons;Chemin Coulayro;34390;Olargues;0.0;0.0;;
0710048S;Lycée;Lycée polyvalent René Cassin;49 boulevard des Neuf Clés;71018;Mâcon;1.0;1.0;;
0700827U;Lycée;Lycée d'enseignement général, technologique et professionnel agricole Etienne Munier de Vesoul;16 rue Edouard Belin;70014;Vesoul;1.0;1.0;;
0860774Z;Lycée;Lycée polyvalent privé Saint-Jacques de Compostelle;2 avenue de la Révolution;86000;Poitiers;0.0;1.0;;
0750654D;Lycée;Lycée Henri-IV;23 rue Clovis;75005;Paris;1.0;0.0;;
0790007D;Lycée;Lycée Maurice Genevoix;36 rue de Malabry;79301;Bressuire;1.0;1.0;;
0710534V;Collège;Collège Robert Schuman;17 place Robert Schuman;71000;Mâcon;0.0;0.0;;REP
0331501C;Lycée;Lycée privé Sainte-Marie Bastide;45 rue de Dijon;33072;Bordeaux;1.0;1.0;;
0593106F;Lycée;Lycée Sainte-Odile;244 avenue de Dunkerque;59130;Lambersart;1.0;0.0;;
0710073U;Collège;Collège Les Trois Rivières;Quai du Doubs Prolongé;71350;Verdun-sur-le-Doubs;0.0;0.0;;
0710535W;Collège;Collège En Bagatelle;Rue Saint-Jean;71700;Tournus;0.0;0.0;;
0641823J;Lycée;Lycée polyvalent Biarritz Atlantique;2 rue Francis Jammes;64204;Biarritz;0.0;1.0;;
0690027E;Lycée;Lycée Edouard Herriot;6 place Edgar Quinet;69455;Lyon;1.0;1.0;;
0790078F;Lycée;Lycée polyvalent privé Saint-André;14 rue de Souché;79007;Niort;1.0;1.0;;
0010034G;Lycée;Lycée polyvalent Paul Painlevé;13 place des déportés de 1944;1108;Oyonnax;1.0;1.0;;
0212015B;Lycée;Lycée polyvalent Simone Weil;1 rue Pelletier de Chambure;21000;Dijon;0.0;1.0;;
0890090P;Collège;Collège Albert Camus;17 avenue Haussmann;89015;Auxerre;0.0;0.0;;
0622806N;Collège;Collège Maxence Van Der Meersch;Avenue des Canadiens;62520;Le Touquet-Paris-Plage;0.0;0.0;;
0711294W;Collège;Collège du Vallon;3 rue de l'Acaron;71400;Autun;0.0;0.0;;REP
0711451S;Collège;Collège Olivier de la Marche;26 rue du Bourg;71620;Saint-Martin-en-Bresse;0.0;0.0;;
0711448N;Collège;Collège Camille Chevalier;33 rue de la Banque;71321;Chalon-sur-Saône;0.0;0.0;;
0211557D;Collège;Collège Champ Lumière;23 rue de Villey;21260;Selongey;0.0;0.0;;
0211526V;Collège;Collège Montchapet;36 boulevard François Pompon;21000;Dijon;0.0;0.0;;
0710060E;Collège;Collège Anne Frank;34 avenue de la Libération;71210;Montchanin;0.0;0.0;;
0211477S;Collège;Collège Jean Rostand;8 rue des Vergers;21801;Quetigny;0.0;0.0;;
0891043A;Collège;Collège Jean Bertin;205 rue des Champs Bardeaux;89015;Saint-Georges-sur-Baulche;0.0;0.0;;
0170027M;Lycée;Lycée René-Josué Valin;Rue Henri Barbusse;17023;La Rochelle;1.0;1.0;;
0755537L;Lycée;Groupe scolaire Alliance Rachi;6 rue Emile Borel;75017;Paris;1.0;0.0;;
0022174C;Collège;Ecole secondaire privée hors contrat cours Clovis;Rue du Millénaire;2800;La Fère;;;;
0030906U;Collège;Ecole De La Mhotte (2d degré général privé);CHATEAU DE LA MHOTTE;3210;Saint-Menoux;;;;
0031077E;Collège;Ecole secondaire privée Cours Notre-Dame de France;4 village D'ESCOLLES;3110;Broût-Vernet;;;;
0060827S;Collège;Ecole Secondaire privée Réadaptation pédagogique et scolaire;37 avenue VILLERMONT;6000;Nice;;;;
0062322S;Collège;Ecole secondaire privée Collège Atipik;2 square du Collet;6620;Le Bar-sur-Loup;;;;
0062408K;Collège;Ecole secondaire privée Saint François d'Assise;21 rue smolett;6300;Nice;;;;
0090705T;Collège;Collège privé hors contrat Terre courage;Lieu-dit La Garousse;9130;Villeneuve-du-Latou;;;;
0134142G;Collège;ISI International Secondary Institut;134 rue des poivriers;13320;Bouc-Bel-Air;;;;
0134147M;Collège;ES EN CIEL;31 chemin St Martin;13080;Aix-en-Provence;;;;
0134485E;Collège;ASSOCIATION M2S ALTERNATIVE SCHOOL;511 route de la SEDS;13127;Vitrolles;;;;
0134565S;Collège;CLG PR HC L'ECOLE DE LA CULTURE ET DE L'EDUCATION;5 place Joseph Lanibois;13015;Marseille 15e  Arrondissement;;;;
0161243P;Collège;Collège privé hors contrat Cours Aliénor d'Aquitaine;Rue des Ecoles;16500;Esse;;;;
0171660M;Collège;Collège privé hors contrat Parle-moi;6 passage de la Coppinerie;17220;Bourgneuf;;;;
0212291B;Collège;Collège L'Etoile;5 rue Charles Mocquery;21000;Dijon;;;;
0241355T;Collège;Ecole EnVie;405 route du bourg;24370;Simeyrols;;;;
0252025R;Collège;COLLEGE SAINT ANSELME BESANCON;9 rue des Artisans;25000;Besançon;;;;
0261574V;Collège;ECOLE SECONDAIRE PRIVEE L'ARCHIPEL;27 rue Des Ramières;26400;Allex;;;;
0301803X;Collège;Ecole privée Steiner-Waldorf Caminarem, Ecole secondaire privée;1400 chemin du Mas de la Bedosse;30100;Alès;;;;
0301848W;Collège;Ecole privée Palotchka (Ecole secondaire privée);582 quinquies chemin Combe des Oiseaux;30900;Nîmes;;;;
0313113R;Collège;Collège privé hors contrat L'arbre multicolore;68 bis chemin du Lançon;31410;Longages;;;;
0313201L;Collège;Collège privé hors contrat Horizon Bilingue;1 place de l'église;31530;Saint-Paul-sur-Save;;;;
0320748P;Collège;COLLEGE PRIVEE LES ENFANTS DE L'ADOUR;2-4 place de la Mairie;32160;Préchac-sur-Adour;;;;
0333341C;Collège;Collège Rolph et Lucette Hammel;40 rue Lalande (40 - 42);33000;Bordeaux;;;;
0333376R;Collège;Collège privé International School 33;47 avenue DE LA POTERIE;33170;Gradignan;;;;
0333473W;Collège;Collège privé bordeaux international school  bis;252 rue judaïque;33000;Bordeaux;;;;
0342247H;Collège;Ecole secondaire privée Notre Dame;334  RUE DU PIOCH DE BOUTONNET;34090;Montpellier;;;;
0342393S;Collège;Ecole Active (Ecole secondaire privée);91 avenue Foch;34500;Béziers;;;;
0342404D;Collège;Coeur d'école (Ecole secondaire privée);Impasse du Touat;34570;Pignan;;;;
0342579U;Collège;Collège de Juvignac;107 rue Callisto;34990;Juvignac;;;;
0342580V;Collège;COLLEGE;;34370;Maraussan;;;;
0360874E;Collège;Ecole secondaire La Maison des Enfants;6 rue de Lourouer;36000;Châteauroux;;;;
0383377P;Collège;Collège privé Saint Joseph;110 chemin DES PLANTEES;38470;Serre-Nerpol;;;;
0383605M;Collège;Ecole secondaire privée hors contrat French International Scientific School Of Grenoble (FISS);6 rue Voltaire;38320;Eybens;;;;
0422361N;Collège;Ecole secondaire privée Montessori St Louis;97 route de Briennon;42300;Mably;;;;
0442535S;Collège;Ecole Secondaire Privée Cours Charlier;26 bis rue DES HAUTS PAVES;44000;Nantes;;;;
0442740P;Collège;Ecole secondaire privée La Chrysalide;5 boulevard Victor Hugo;44600;Saint-Nazaire;;;;
0442746W;Collège;Cours privé St Albert le Grand;5;44690;Château-Thébaud;;;;
0443037M;Collège;Ecole secondaire privée Collège Cours Racine;16 rue du Puits neuf;44650;Legé;;;;
0451811Z;Collège;"Ecole secondaire ""Le nid des colibris"" - Ingré";147 route de la Chapelle;45140;Ingré;;;;
0471053P;Collège;Collège privé  Les Loupiots;89 route de la Galvagne;47290;Lougratte;;;;
0471054R;Collège;Ecole internationale de Bordeaux;tersac;47180;Meilhan-sur-Garonne;;;;
0502021A;Collège;Ecole secondaire privée hors contrat les cricouis Bricquebec-en-Cotentin;Lieu-dit hotel Launay;50260;Bricquebec-en-Cotentin;;;;
0561959A;Collège;Collège  Le collège autrement;28 rue du Paludo;56870;Larmor-Baden;;;;
0562020S;Collège;Collège privé hors-contrat La Passerelle Montessori;4 rue Louis-de-Broglie;56000;Vannes;;;;
0596923E;Collège;Ecole secondaire privée le Blanc-Mesnil;2 rue du Château;59170;Croix;;;;
0596939X;Collège;Ecole secondaire privée hors contrat Averroès;65 rue de la Prévoyance;59000;Lille;;;;
0597371S;Collège;Ecole secondaire privée hors contrat CERENE - niveau Collège;52 rue de l'Alma;59800;Lille;;;;
0602133T;Collège;Collège Don Bosco;17  RUE DU FOUR ST JACQUES;60200;Compiègne;;;;
0611303K;Collège;collège privé hors contrat institut d'Argentré SEES;1 rue d'Argentré;61500;Sées;;;;
0623943Z;Collège;Ecole secondaire privée Saint Jean-Baptiste de La Salle - niveau Collège;5 chemin du Perroy;62690;Camblain-l'Abbé;;;;
0641520E;Collège;Ecole secondaire privée Saint Michel Garicoitz;2 route de Mauléon;64120;Etcharry;;;;
0642145J;Collège;Collège  Cours l'Immaculée Conception;67 chemin Dendaritegia;64120;Domezain-Berraute;;;;
0660973Z;Collège;Ecole secondaire privée Les Lucioles;8 rue des Ecoles;66320;Marquixanes;;;;
0672519Z;Collège;Ecole secondaire privée Centre Eshel;23 rue Sellenick;67000;Strasbourg;;;;
0672579P;Collège;Ecole secondaire privée Cours Saint Thomas d'Aquin;LE MULLERHOF MUHLBACH/BR;67280;Urmatt;;;;
0673049A;Collège;Etablissement de réinsertion scolaire;18 rue des Grives;67131;Schirmeck;;;;
0673125H;Collège;Collège privé Parenthèse;3 rue de Phalsbourg;67000;Strasbourg;;;;
0673130N;Collège;Collège privé Odyssée;242 route Villa Reine;67210;Niedernai;;;;
0673212C;Collège;Lycée franco-allemand (collège);70 bd d'Anvers;67000;Strasbourg;;;;
0673247R;Collège;Collège privé hors contrat Les Roseaux;5 rue des peupliers;67240;Gries;;;;
0682089B;Collège;Collège privé hors contrat Avicenne;10 rue Edouard Branly;68100;Mulhouse;;;;
0682094G;Collège;Collège Privé Tzama;10 A allée des marronniers;68680;Kembs;;;;
0693398U;Collège;Collège privé Rudolf Steiner;6 AVENUE GEORGES CLEMENCEAU;69230;Saint-Genis-Laval;;;;
0694321X;Collège;Collège privé La Passerelle;212 rue des martyrs de la libération;69310;Oullins-Pierre-Bénite;;;;
0694386T;Collège;Ecole secondaire privée Declic;31 rue DES TUILLIERS;69008;Lyon 8e  Arrondissement;;;;
0721689V;Collège;Ecole secondaire privée Saint-Martin;17 bis place DU CHAMPS DE FOIRE;72300;Sablé-sur-Sarthe;;;;
0741753D;Collège;Ecole secondaire privée hors contrat SAINTE CECILE;8 rue Blaise Pascal;74000;Annecy;;;;
0741788S;Collège;Ecole secondaire privée hors contrat BRIGHTSIDE ACADEMY;80 chemin DES MOUILLES;74550;Perrignier;;;;
0755773T;Collège;Collège Kingsworth International School;56 rue de Passy;75016;Paris 16e  Arrondissement;;;;
0755925H;Collège;Collège privé Diago;151 rue Léon-Maurice-Nordmann;75013;Paris 13e  Arrondissement;;;;
0756021M;Collège;Collège privé Autism Friendly Académie;69 rue d'Alleray;75015;Paris 15e  Arrondissement;;;;
0756124Z;Collège;Collège privé Beth Aaron;48 bis quai de la Marne;75019;Paris 19e  Arrondissement;;;;
0756203K;Collège;Collège privé Ecole Diagonale;21 rue du Val de Grâce;75005;Paris  5e  Arrondissement;;;;
0756274M;Collège;Ecole Secondaire Privée International School of Paris;6 rue Beethoven;75016;Paris 16e  Arrondissement;;;;
0763495L;Collège;Collège privé Votre Ecole Chez Vous;21 rue Jean Lecanuet;76000;Rouen;;;;
0772968H;Collège;Collège Joséphine Baker;3 bd des Cent Arpents;77600;Bussy-Saint-Georges;;;;
0783585Y;Collège;Ecole secondaire privée Saint Jean Bosco;23 rue de Clairefontaine;78120;Rambouillet;;;;
0783846G;Collège;Ecole secondaire privée EIM;101 rue Péreire;78100;Saint-Germain-en-Laye;;;;
0791197X;Collège;Collège privé Graines d'Extra Petits Terrestres;La Mauvaitière;79120;Lezay;;;;
0802194A;Collège;Collège privé hors contrat Montessori Amiens;23 rue de Redon;80090;Amiens;;;;
0820920E;Collège;Collège Créactive;3600 route de la vitarelle;82000;Montauban;;;;
0820930R;Collège;Collège privé hors contrat Notre dame de l'assomption;93 avenue Marceau HAMECHER;82000;Montauban;;;;
0831696T;Collège;Ecole secondaire privée Saint Charles de Foucaud;269 avenue Alphonse Daudet;83300;Draguignan;;;;
0831815X;Collège;Ecole secondaire privée Collège Saint Joseph d'Ollioules;1559 avenue Jean Monnet;83190;Ollioules;;;;
0861071X;Collège;Collège Henri IV;1 place de la Mémoire;86580;Vouneuil-sous-Biard;;;;
0875114L;Collège;COLLEGE SAINT MARTIAL;41 chemin de l'âge;87110;Le Vigen;;;;
0875119S;Collège;TOPAZE EDUCATION;Lieu-dit;87150;Oradour-sur-Vayres;;;;
0891343B;Collège;Collège les p'tites branches;4 rue de la Mairie;89630;Saint-Brancher;;;;
0900462N;Collège;Ecole démocratique du Grand Belfort;Rue du Paquis;90400;Sevenans;;;;
0912353N;Collège;Ecole secondaire privée Groupe Scolaire Excellence;22 rue Robinson;91100;Corbeil-Essonnes;;;;
0912378R;Collège;Ecole secondaire privée La Lumière du Savoir;2 avenue du Général de Gaulle;91100;Corbeil-Essonnes;;;;
0912379S;Collège;Ecole secondaire privée de la Trinité;4 route du Carmel;91640;Briis-sous-Forges;;;;
0920925F;Collège;Ecole secondaire privée Marymount School;72 boulevard de la Saussaye;92200;Neuilly-sur-Seine;;;;
0922924D;Collège;Ecole secondaire privée Pardess Hannah;132 rue Henri Ginoux;92120;Montrouge;;;;
0923143S;Collège;Ecole secondaire privée HamaskaIne Tarkamantchatz;19 sentier des Epinettes;92130;Issy-les-Moulineaux;;;;
0940875R;Collège;Cours Nogentais Mixte;7 rue AUGUSTE PECHINEZ;94130;Nogent-sur-Marne;;;;
0942143U;Collège;Collège privé ISE Emeth Leyaacov - Filles;9 impasse JULES ROUSSEAU;94340;Joinville-le-Pont;;;;
0942192X;Collège;Collège privé Padre-Pio;36 rue GRANDE CEINTURE;94100;Saint-Maur-des-Fossés;;;;
0942433J;Collège;Collège privé Pilote Arborescences;39 bis rue Aristide Briand;94360;Bry-sur-Marne;;;;
0942437N;Collège;Collège privé International Bilingue;80 avenue Raspail;94100;Saint-Maur-des-Fossés;;;;
0951707P;Collège;Ecole secondaire privée IInstitut de Gestion Sociale des Armées;23 rue du Général Leclerc;95780;La Roche-Guyon;;;;
0952133C;Collège;Ecole secondaire privée Beth Yaacov;14 avenue Charles Péguy;95200;Sarcelles;;;;
0952345H;Collège;Ecole secondaire privée Gueoulat Israël;35 avenue du 8 mai 1945;95200;Sarcelles;;;;
9711338C;Collège;Collège privé hors contrat les Flamboyant Premier;Immeuble ccial le Marché Conseil;97139;Les Abymes;;;;
9711340E;Collège;Ecole secondaire privée Caméléon Bleu;Rue le Réduit- Gustavia;97133;Saint-Barthélemy;;;;
9720899V;Collège;WELCOME TO ACP PRIVE HORS CONTRAT;5 impasse Faucigny;97224;Ducos;;;;
9720936K;Collège;COLLEGE PRIVE HORS CONTRAT LES P'TITS PAPILLONS (MONTESSORI APPRENDRE AUTREM);Chemin Kévin Jeanne Rose;97212;Saint-Joseph;;;;
9730587A;Collège;COLLEGE DE MONTSINERY-TONNEGRANDE;Lieu-dit des Savanes de Montsinery;97356;Montsinéry-Tonnegrande;;;;REP+
9741949A;Collège;Centre d'études et de travaux Green Tech Academy Saint André;156 chemin des limites;97440;Saint-André;;;;
9760457T;Collège;Collège de l'hippocampe;Impasse DE LA PLACE PUBLIQUE;97680;Tsingoni;;;;
9840441G;Collège;Centre des jeunes adolescents FAAROA;PK 13,4 C  MONTAGN;98735;Taputapuatea;;;;
9840442H;Collège;Centre des jeunes adolescents HANE;Vallée  DE HANE UA HUKA;98747;Ua-huka;;;;
9840453V;Collège;Centre des jeunes adolescents RIMATARA;AUSTRALES RIMATARA;98752;Rimatara;;;;
9840457Z;Collège;Centre des jeunes adolescents VAIAAU (Tumaraa);PK 34,5 C MONTAGN;98735;Tumaraa;;;;
0780004F;Lycée;Lycée agricole et horticole;Route forestière des Princesses;78100;Saint-Germain-en-Laye;1.0;1.0;;
0570086J;Lycée;Lycée agricole;1 avenue d'Urville;57530;Courcelles-Chaussy;0.0;1.0;;
0610790C;Lycée;Lycée agricole public de Sées;Rue du 11 Novembre 1918;61500;Sées;0.0;1.0;;
0694357L;Collège;Collège Aux Lazaristes - La Salle;Chemin de la Sablière;69760;Limonest;0.0;0.0;;
0671509B;Lycée;Lycée polyvalent Heinrich Nessel;123 route de Strasbourg;67504;Haguenau;1.0;1.0;;
0861457S;Collège;Collège Joséphine Baker;1 place de la Mémoire;86580;Vouneuil-sous-Biard;0.0;0.0;;
0810121S;Lycée;Lycée général, technologique et professionnel agricole Albi-Fonlabour;Route de Toulouse;81000;Albi;1.0;1.0;;
0801272Y;Lycée;LEGTA d'Amiens - Le Paraclet;Le Paraclet;80440;Cottenchy;1.0;1.0;;
0541207U;Lycée;Lycée agricole Mathieu de Dombasle de Meurthe-et-Moselle;Domaine de Pixérécourt;54220;Malzéville;1.0;1.0;;
0711067Z;Lycée;Lycée d'enseignement général et technologique agricole de Mâcon-Davayé;43 rue des Poncétys;71960;Davayé;1.0;1.0;;
9870003P;Collège;Collège Saalauniu-Fiua;Fiua;98620;Sigave;0.0;0.0;;
0080863V;Lycée;Lycée agricole de Saint Laurent;27 rue du Muguet;8090;Saint-Laurent;0.0;1.0;;
0313010D;Collège;Collège Jane Dieulafoy;3 rue du Pic de Vignemale;31750;Escalquens;0.0;0.0;;
0221033D;Lycée;Lycée La Ville Davy;51 rue de la Corderie;22120;Quessoy;1.0;1.0;;
0141991N;Lycée;Lycée agricole Lemonnier;60 rue d'Hérouville;14013;Caen;0.0;1.0;;
9710804X;Lycée;Lycée général technologique et professionnel agricole Alexandre Buffon;Convenance;97122;Baie-Mahault;1.0;1.0;;
0830923C;Lycée;Lycée Paul Langevin;Boulevard de l'Europe;83514;La Seyne-sur-Mer;1.0;1.0;;
0783816Z;Collège;Collège privé Saint Thomas de Villeneuve;15 rue des Louviers;78100;Saint-Germain-en-Laye;0.0;0.0;;
9840277D;Lycée;Lycée professionnel agricole de Opunohu;Chemin du belvédère;98728;Moorea maiao;0.0;1.0;;
0381819W;Lycée;Lycée agricole de la Côte Saint André, Ecole de la nature et du vivant;57 avenue Charles de Gaulle;38260;La Côte-Saint-André;1.0;1.0;;
0830077H;Lycée;Lycée Agricampus;32 chemin Saint Lazare;83408;Hyères;1.0;1.0;;
0312885T;Collège;Collège Calandreta del País Tolzan;31 rue Alex Coutet;31100;Toulouse;0.0;0.0;;
9830297F;Collège;Collège privé Hyppolyte Bonou (DDCE);;98824;Pouebo;0.0;0.0;;
0711068A;Lycée;Lycée d'enseignement général et technologique agricole de Fontaines;10 La Platière;71150;Fontaines;1.0;1.0;;
0221032C;Lycée;Lycée agricole;126 rue de Dinan;22350;Caulnes;0.0;1.0;;
0520727H;Lycée;Lycée agricole Edgard Pisani;Rue du lycée;52000;Chaumont;0.0;1.0;;
0641535W;Lycée;Lycée agricole privé Armand David Hasparren-Bayonne;1 route des Missionnaires;64240;Hasparren;0.0;1.0;;
0595012C;Lycée;Institut d'enseignement technologique privé;Route de Warhem;59492;Hoymille;1.0;1.0;;
9830264V;Collège;Collège privé Sainte-Marie (DDEC);;98890;Païta;0.0;0.0;;
0682072H;Lycée;Lycée privé Institution Champagnat;1 rue Saint Marcellin;68500;Issenheim;1.0;0.0;;
0932726H;Collège;Collège Miriam Makeba;12-14 rue du Pilier;93300;Aubervilliers;0.0;0.0;;REP+
9830266X;Collège;Collège privé Guillaume Douarré (DDEC);Ouenghe;98814;Ouvéa;0.0;0.0;;
0511645L;Lycée;Lycée La Salle Reims-Thillois;4 rue des écoles;51370;Thillois;0.0;1.0;;
0624141P;Lycée;Lycée polyvalent Léonard de Vinci;Rue du Pasteur Martin Luther King;62228;Calais;1.0;1.0;;
9730570G;Collège;Collège VI de Saint-Laurent du Maroni;9049 rue Christophe Collomb;97320;Saint-Laurent-du-Maroni;0.0;0.0;;REP+
0830059N;Lycée;Lycée professionnel du Parc Saint-Jean;Place du 4 Septembre;83100;Toulon;0.0;1.0;;
7200011Z;Lycée;Lycée professionnel Fred Scamaroni;Rue de la 4e DMM;20600;Bastia;0.0;1.0;;
9730308X;Lycée;Lycée professionnel Elie Castor;Rue Edjide Duchesne;97388;Kourou;1.0;0.0;;
0071231A;Lycée;Lycée agrotechnologique privé d'Annonay;5 montée du Savel;7100;Annonay;0.0;1.0;;
9840482B;Lycée;Lycée du Diadème - Te tara o mai'ao;Rue Taaone;98716;Pirae;1.0;1.0;;
0120938E;Lycée;Lycée général, technologique et professionnel agricole La Cazotte;Route de Bournac;12400;Saint-Affrique;0.0;1.0;;
0840110N;Lycée;Lycée d'enseignement général et technologique François Pétrarque;3592 route de Marseille;84911;Avignon;1.0;1.0;;
